State		Lambda		Throughput		Latency		CPU		Time
20		7221.21734826		7181.66395369		10.7439963143		0		2014-04-13 10:13:19
20		7520.71476695		7482.27053313		9.87522055577		0		2014-04-13 10:13:49
20		7839.73123548		7817.44696322		11.6784241928		0		2014-04-13 10:14:19
20		8158.86836468		8110.84320642		8.45369322791		0		2014-04-13 10:14:49
20		8477.29991119		8404.50237744		8.52355744874		0		2014-04-13 10:15:19
20		8794.11833961		8721.41480126		9.54138605127		0		2014-04-13 10:15:49
20		9109.40492287		8992.49157555		11.7858934756		0		2014-04-13 10:16:19
20		9421.14259845		9340.21437439		8.73883159026		0		2014-04-13 10:16:49
20		9728.91608888		9598.5747995		12.6076281795		0		2014-04-13 10:17:19
20		10030.5619889		9887.0256647		11.859712531		0		2014-04-13 10:17:49
20		10294.4179915		10098.4241434		11.3233096785		0		2014-04-13 10:18:19
20		10584.6741201		10370.5850778		11.4208453746		0		2014-04-13 10:18:49
20		10867.3581596		10581.0197379		10.930185058		0		2014-04-13 10:19:19
20		11141.9016656		10834.5802829		10.0647718897		0		2014-04-13 10:19:49
20		11407.6709026		11002.0895869		13.2375019776		0		2014-04-13 10:20:19
20		11663.5695854		11200.9615659		12.9484053388		0		2014-04-13 10:20:49
20		11895.7691012		11180.3975766		14.6477866402		0		2014-04-13 10:21:19
20		12131.1674346		11363.6557857		16.4088646427		0		2014-04-13 10:21:49
20		12354.8876718		11481.4584526		13.1773957473		0		2014-04-13 10:22:19
20		12566.4862113		11540.5312638		13.5182637281		0		2014-04-13 10:22:50
20		12765.1466461		11467.9008296		14.3137699824		0		2014-04-13 10:23:20
20		12950.5382886		11750.2736722		12.3720426297		0		2014-04-13 10:23:50
20		13122.0264849		11602.6710211		14.8151545673		0		2014-04-13 10:24:20
20		13279.2409784		11729.5712068		12.3241484103		0		2014-04-13 10:24:50
20		13421.9217222		11993.7304771		13.8278668611		0		2014-04-13 10:25:20
20		13549.4694342		11731.3073207		15.4877873921		0		2014-04-13 10:25:50
20		13661.625342		11752.717919		11.7678479206		0		2014-04-13 10:26:20
20		13758.0814592		11704.8655247		15.4845136119		0		2014-04-13 10:26:50
20		13838.4573146		12035.3034603		16.671099425		0		2014-04-13 10:27:20
20		13902.645952		11925.365283		15.4655305655		0		2014-04-13 10:27:50
20		13950.535421		11767.4404695		13.9675087239		0		2014-04-13 10:28:20
20		13981.9193492		12195.5485399		13.0477020062		0		2014-04-13 10:28:50
20		13996.7205634		11999.2152819		15.6153172544		0		2014-04-13 10:29:20
20		13994.8919056		11977.4576567		13.5288036459		0		2014-04-13 10:29:50
20		13976.4602418		12064.2033024		11.155169653		0		2014-04-13 10:30:20
20		13941.4569474		11830.5455503		16.466090232		0		2014-04-13 10:30:50
20		13890.0200136		12139.1850403		13.2163411588		0		2014-04-13 10:31:20
20		13822.1737176		11996.8716074		17.5682893569		0		2014-04-13 10:31:51
20		13738.2627494		12074.9999033		12.9905922544		0		2014-04-13 10:32:21
20		13638.4032279		11719.8080869		12.6332113586		0		2014-04-13 10:32:51
20		13522.8182414		11811.6774229		13.8928658746		0		2014-04-13 10:33:21
20		13391.9848504		11818.2764818		16.1051526371		0		2014-04-13 10:33:51
20		13254.6164748		11624.115471		12.2788236914		0		2014-04-13 10:34:21
20		13095.0713582		11726.7141157		13.0099467735		0		2014-04-13 10:34:51
20		12931.280312		11737.830719		13.4551001272		0		2014-04-13 10:35:21
20		12744.5200621		11641.4605143		13.2008016158		0		2014-04-13 10:35:51
20		12544.4884462		11510.2552224		17.4686720899		0		2014-04-13 10:36:21
20		12331.5222786		11371.7197546		12.0889115429		0		2014-04-13 10:36:51
20		12106.7059038		11193.201485		11.3387876543		0		2014-04-13 10:37:21
20		11870.1885398		11239.27971		12.3760036938		0		2014-04-13 10:37:51
20		11622.6973349		11148.0672781		11.1802437797		0		2014-04-13 10:38:21
20		11379.600336		10977.614247		13.1103321242		0		2014-04-13 10:38:51
20		11113.2579332		10819.2211276		11.053755633		0		2014-04-13 10:39:21
20		10837.2103838		10499.218444		12.2441565858		0		2014-04-13 10:39:51
20		10552.9005665		10354.9089598		9.20284432702		0		2014-04-13 10:40:21
20		10261.4997908		10036.9456131		13.1518377845		0		2014-04-13 10:40:52
20		9963.63152542		9795.90934927		8.87935546119		0		2014-04-13 10:41:22
20		9661.1897615		9520.83980675		9.89772490028		0		2014-04-13 10:41:52
20		9352.65841581		9261.24446853		11.3129078481		0		2014-04-13 10:42:22
20		9041.00743313		8943.87967265		11.0850113169		0		2014-04-13 10:42:52
20		8724.66507557		8666.09357743		9.73984984277		0		2014-04-13 10:43:22
20		8442.14487811		8384.73119292		10.2910973342		0		2014-04-13 10:43:52
20		8122.98758209		8063.67479901		8.84517646221		0		2014-04-13 10:44:22
20		7803.08150219		7753.60950345		9.75283847529		0		2014-04-13 10:44:52
20		7483.5522638		7440.6802817		9.58789188331		0		2014-04-13 10:45:22
20		7182.84733063		7145.49302361		11.1791317619		0		2014-04-13 10:45:52
20		6866.7549819		6835.01486907		8.88979730674		0		2014-04-13 10:46:22
20		6553.57232701		6518.62024915		11.9845424951		0		2014-04-13 10:46:52
20		6244.05126647		6204.01749869		10.3902306874		0		2014-04-13 10:47:22
20		5939.73178436		5927.80780042		9.67136564459		0		2014-04-13 10:47:52
20		5673.07748342		5637.21648854		12.4761877897		0		2014-04-13 10:48:22
20		5380.85865281		5364.16795804		8.07712473904		0		2014-04-13 10:48:53
20		5095.13064495		5079.58969234		9.58356808425		0		2014-04-13 10:49:23
20		4818.49128058		4801.56769186		6.51355510372		0		2014-04-13 10:49:53
20		4566.09623234		4556.82297617		11.2418332791		0		2014-04-13 10:50:23
20		4307.19115732		4298.21424186		9.27623289988		0		2014-04-13 10:50:53
20		4057.91445897		4034.25387873		12.0796802928		0		2014-04-13 10:51:23
20		3834.34794984		3812.60605508		11.4420900041		0		2014-04-13 10:51:53
20		3608.19709263		3596.51325078		8.20358543417		0		2014-04-13 10:52:23
20		3406.04924337		3396.13286971		14.8056229965		0		2014-04-13 10:52:53
20		3215.86783468		3201.4343558		9.22167117456		0		2014-04-13 10:53:23
20		3027.68303721		3009.81783278		8.05232838507		0		2014-04-13 10:53:53
20		2854.88277517		2831.47447057		10.7078463035		0		2014-04-13 10:54:23
20		2695.84039833		2687.45865494		11.566125515		0		2014-04-13 10:54:53
20		2559.57830099		2555.97741136		4.44246305157		0		2014-04-13 10:55:23
20		2430.70397351		2431.18709781		10.7246888204		0		2014-04-13 10:55:53
20		2323.99568591		2310.29381793		12.2041315081		0		2014-04-13 10:56:23
20		2227.01961115		2231.23573096		8.61194017094		0		2014-04-13 10:56:53
20		2151.04612968		2144.08776553		12.4340672578		0		2014-04-13 10:57:24
20		2089.95086049		2098.70578999		7.81138223906		0		2014-04-13 10:57:54
20		2041.79870746		2034.47246124		3.98457965368		0		2014-04-13 10:58:24
20		2012.54331738		2003.31741279		6.64768757287		0		2014-04-13 10:58:54
20		1998.76848936		1999.44213661		10.1641231472		0		2014-04-13 10:59:24
20		2002.30696154		1999.90523945		9.77657758881		0		2014-04-13 10:59:54
20		2021.72233872		2012.09921841		6.25824408983		0		2014-04-13 11:00:24
20		2056.45235479		2040.60407342		5.55696309524		0		2014-04-13 11:00:54
20		2110.22698373		2101.13481207		11.0210552635		0		2014-04-13 11:01:24
20		2177.01461926		2166.94848353		9.28642565751		0		2014-04-13 11:01:54
20		2263.7951002		2256.95360273		6.46257777778		0		2014-04-13 11:02:24
20		2361.71180658		2352.21922592		7.73366187739		0		2014-04-13 11:02:54
20		2480.19634915		2479.23718921		8.8683010101		0		2014-04-13 11:03:24
20		2615.03769528		2601.95721217		14.2615746506		0		2014-04-13 11:03:54
20		2756.17906052		2756.88973098		8.36218527211		0		2014-04-13 11:04:24
20		2920.03288833		2913.49277667		9.85255117029		0		2014-04-13 11:04:54
20		3087.88598101		3086.92258442		8.36380954882		0		2014-04-13 11:05:25
20		3280.39163053		3262.81740663		13.3269956594		0		2014-04-13 11:05:55
20		3475.37373888		3468.17367371		12.5098425325		0		2014-04-13 11:06:25
20		3694.03198107		3688.75862336		6.76981421127		0		2014-04-13 11:06:55
20		3924.96762051		3915.30067528		7.76360020708		0		2014-04-13 11:07:25
20		4153.42317918		4134.93602983		12.3617648034		0		2014-04-13 11:07:55
20		4405.22539379		4388.70479033		10.990899729		0		2014-04-13 11:08:25
20		4653.51527407		4641.42172964		6.55445170988		0		2014-04-13 11:08:55
20		4925.72827958		4906.35408778		13.2947163781		0		2014-04-13 11:09:25
20		5205.63047971		5182.6252231		10.1877752557		0		2014-04-13 11:09:55
20		5478.1134716		5475.04709742		6.54811283843		0		2014-04-13 11:10:25
20		5772.03868823		5753.06819363		7.58845945534		0		2014-04-13 11:10:55
20		6073.74896147		6077.60797676		4.52638092112		0		2014-04-13 11:11:25
20		6379.25513103		6348.08630254		12.2402644794		0		2014-04-13 11:11:55
20		6672.74512131		6652.77388651		8.79876258442		0		2014-04-13 11:12:25
20		6970.60869702		6938.21986679		9.11694047821		0		2014-04-13 11:12:56
20		7286.88429444		7246.80029694		9.60014453229		0		2014-04-13 11:13:26
20		7604.54757197		7565.09684539		10.9147157187		0		2014-04-13 11:13:56
20		7923.40669017		7871.23569796		10.8590318497		0		2014-04-13 11:14:26
20		8242.4384801		8185.67373399		9.38970703498		0		2014-04-13 11:14:56
20		8542.79161856		8501.40318825		8.27417050802		0		2014-04-13 11:15:26
